Title	Lyrics	Value
"Dennis Morgan, Kye Fleming - Sleeping Single In A Double Bed"	Sleeping single in a double bed thinking over things I wish I'd said I should have held you but I let you go now I'm the one sleeping all alone sleeping single in a double bed tossing turning trying to forget I could be lying with you instead of sleeping single in a double bed I'd pour me a drink but I'd only be sorry cause drinking doubles alone it doesn't make it a party another sleepless night its the same old story when you're the only one at two in the morningI'm	0.502608696
Denny Duron & Gary Paxton 1980 - A Vessel of Honor For God	A ves sel of hon or for God A ves sel of hon or for God Sanc ti fied ho ly that I might be a ves sel of hon or for God	0.504999833
Denny Thompson - The Tijuana Jail	"We went one day About a month ago To have a little fun In Mexico. We ended ed up In a gambling spot Where the lior quor flowed me And the dice were hot. I was shootin' you."" So here we are In the Tijuana jail. Ain't got no friends To go our bail So here we'll stay 'Cause we can't pay Just send our mail To the Tijuana jail. Just five hunder'd dollars And they'll set us free, But I couldn't raise a penney If you threatened me. I know five hunder'd Don't sound like much, But just try to find Somebody to touch. So here we"	0.543073457
"Derek Bernfield, Garfield de Mortimer, Paddy Roberts - Pickin' a Chicken"	"1.Come to the barbequeand sit by my side, We couln't choose a better night if we tried. Can't you imagine what a thrill it would be? Pickin' a chicken with me It's so romantic, the moon up above is extra bright on a night such as this, Pulling a wishbone with someone you love is almost certain to end with a kiss. so"	0.679163534
"Derry Lindsay, Jackie Smith , dana - All kinds of everything (remind me of you)"	"Snowdrops, and daffodils, butterflies and bees, sailboats and fishermen, things of the sea, wishing wells, wedding bells, early morning dew, all kinds of ev'ry thing remind me of you. you. Summertime, wintertime, spring and autumn too, Monday, Ttuesday, I think of you. Dances, romances, things of the night, sunshine and holi days, postcards to write, budding trees, autumn leaves a snowflake or two. All kinds of ev'rything remind me of you. you."	0.555870578
"Deryck Whilbey, Greig Nori - Pieces"	"I tried to be perfect, but nothing was worth it. I don't believe it makes me real I thought it'd be easy, but no one believes me. I meant all onthe things I I have. said. If you believe it's in my soul, I'd say all the words that I know just to see if it would show that I'm trying to let you know that I'm better off on my own."	0.860367248
"Des Coleman, Ollie Kennedy - After All These Years"	"My darling come to me sit you down easily and rest awhile near the soft firelight, cold is the night, but warm is my heart with pride having you by my side you're still my guiding light after all these years your soft assuring ways the rock I lean on saw me through my darkest days when all hope had gone you're still the only one I'll ever hold near and I love you after all these years."	0.564056378
"Desmond Cox, Elton Box - I've Got Sixpence"	"1. I've got sixpence, jolly joly sixpence. I've got sixpence to last me all my life. I've got tuppence to spend, and tuppence to lend, and tuppence to send home to my wife, poor wife. No cares have I to grieve me. No pretty little girls to deceive me. I'm happy as a lark, believe me, As we go rolling, rolling home. Rolling home, Rolling home, By the light of the silvery moon Happy is the day when we line up for our pay, As we go rolling, rolling home."	0.350574928
Dewayne Blackwell - Mr. Blue (Transcribed)	"Our guardian star lost all his glow the day that I lost you. He lost all his glitter the day you said ""No"" and his silver turned to blue. Like him I am doubtful that your love is true. But if you decide to call on me, ask for Mister Blue. I'm Mister Blue (waha- wahooh) when you say you love me. Then prove it by goin' out on the sly provin' you're love isn't true. Call me Mister Blue. I'm Mister Blue (waha- wahooh) when you say you're sorry. Then turn a- round headed for the lights of town, hurtin' me through a- nd through. Call me Mister Blue. I stay at home at night, right by the phone at night but you won't call and I - won't hurt my pride. I won't tell you (waha- wahooh) while you paint the town a bright red to turn it upside dow- n. I'm painting i- t too but I'm painting it blue. Call me Mister Blue. Call me Mister Blue. Call me Mister Blue."	0.536807322
Diane Warren - I Don't Want to Miss A Thing	"I could stay awake just to hear you breathing Watch you smile while you are sleeping while you're far away and dreaming I could spend my life in this sweet surrender. I could stay lost in this moment forever ev'ry moment spent with you is a moment I treasure. don't wanna close my eyes, don't wanna fall assleep 'cuz I'd miss you, baby and I don't wanna miss a thing. 'Coz even when I dream of you, the sweetest dream would never do. I'd still miss you, baby, and I don't wanna miss a thing Laying close to you, feeling your heart beat ing, and I'm wond'ring what you're dream ing wond'ring if it's me you're seeing Then I kiss your eyes and thank God we're together. I just wanna stay with you in this moment forev er forever and ever I don't wanna miss one smile; I don't wanna miss one kiss I just wanna be with you, right here with you, just like this I just wanna hold you close, feel your heart so close to mine, and just stay here in this moment for all the rest of time. Baby baby Don't wanna close my eyes, don't wanna fall asleep, 'cuz I'd miss you, baby and I don't wanna miss a thing. 'cuz even when I dream of you, the sweetest dream would never do I'd still miss you, baby and I don't wanna miss a thing. Don't wanna close my eyes, don't wanna fall asleep, 'cuz I'd miss you, baby and I don't wanna miss a thing 'Coz even when I dream of you, the sweetest dream would never do. I'd still miss you, baby, and I don't wanna miss a thing."	0.232411102
Diane Warren - There You'll Be	"When I think back on these times and the dreams we left behind, I'll be glad 'cause I was blessed to get to have you in my life. When I look back on these days I'll look and see you face. You were right there for me. In my dreams I'll always see you soar above the sky. In my heart there'll always be a place for you, for all my life. I'll keep a part of you with me, and ev'rywhere I am, there you'll be, and ev'rywhere I am there you'll be. Well, you showed me how it feels to feel the sky within my reach, and I always will remember all the strength you gave to me, Your love make me make it thru. Oh. I owe so much to you. You were right there for me. I my dreams I'll always see you soar above the sky. In my heart there'll always be a place for you, for all my life I'll keep a part of you with me, and ev'rywhere I am, there you'll be. 'Cause I always saw in you my light, my strength. and I wanna thank you now for all the ways you were right there for me You were right there for me, for always. In my dreams I'll always see you soar above the sky, In my heart there'll always be a place for you for all my life, I'll keep a part of you with me, and ev'rywhere I am there you'll be, and ev'rywhere I am there you'll be. There you'll be."	0.85624401
"Dick Charles, Larry Markes - Mad About Him, Sad Without Him, "	"I went to bed last evenin', feelin' blue as I could be. I couldn't sleep last evenin', with what was worryin' me. Oh, the tears I've wasted would surely fill the deep blue sea. I've got those cry about him, die without him, Lordy where am I without him blues. He keeps me walkin' on the floor, and like a fool I ask for more. Although I know he isn't good, I wouldn't leave him if I could, ah no! I'm not the first on his list, I'd never be missed, I wish I had a dime for ev'ry gal he's kissed; I swear I'd be a millionaire. And yet I wouldn't care, as long as I could get my share. I've got those mad about him, sad without him, how can I be glad without him, blues He makes my dreams go up in smoke, and then he treats it like a joke. He's just an orn'ry sort of guy, and yet I'll love him till I die, poor me! I went to love him till I die, poor me!"	0.822251105
Dick Feller - Some Days Are Diamonds	"When you ask how I've been here without you I like to say I've been fine and I do but we both know the truth is hard to come by and if I told the truth, that's not quite true Some days are diamonds some days are stone sometimes the hard times won't leave me alone sometimes the cold winds blow a chill in my bones Some days are diamonds some days are stone."	0.411070538
"Dick Gasparre, George Fragos, Jack Baker - I Hear a Rhapsody"	"And when I hear you call so soft- ly to me, I don't hear a call at all, I hear a rhap- so- dy. And when your spark- ling eyes are smil- ing at me, then soft through the star- lit skies I hear a rhap- so- dy. My days are so blue when you're a- way. My heart longs for you, so won't you stay? My dar- ling, hold me tight and whis- per to me. Then soft through a star- ry night I hear a rhap- so- dy."	0.546566107
Dick Glasser - I Will	"I don't wanna be the one to say I'm gonna miss you, But I will, I will. I don't wanna say I'm gonna cry my eyes out, baby, But I will, I will. I'm not ashamed for you to know how much I really loved you so, 'cause it was such a thrill. And just remember when you're gone, there'll be that someone sad who loves you still. will, I will."	0.573082424
"Dick Howard, Bob Ellsworth, Russ Morgan - Somebody Else Is Taking My Place"	Somebody else is taking my place somebody else now shares your embrace while I am trying to keep from crying you go around with a smile on your face Little you care for vows that you made Little you care how much I have paid My heart is aching my heart is breaking for somebody's taking my place.	0.360569438
"Dick Jennings, Hank Miles - Little Ol' Wine Drinker Me"	I'm prayrain in California so the grapes will grow and they can make more wine and I'm sit ting in a honkey in Chicago with a broken heart and woman on my mind I ask the man behind the bar for the juke box and the music takes me back to Tennessee and they ask who is the fool in the corner crying I say lit tle ol' wine drinker me. here last week from down in Nashville cos my baby left for Florida on a train I thought I'd get a job and just forget her but in Chicago a broken heart is still the same I ask the man behind the bar to play the jukebox and the music takes me back to Tennes se when they ask who is the fool in the corner crying I say a little ol wine drinker me.	0.476744271
"Dick Jurgens, Walter Donovan, Roger Lewis, Country Washburn - ONE DOZEN ROSES"	"Give me one dozen roses, Put my heart in beside them, And send them to the one I love. She'll be glad to receive them, And L know she'll believe them; That's something we've been talking of. There may be orange blossoms later; Kind of think that there will, 'Cause she's done something to me, And my heart won't keep still. Give me one dozen roses, Put my heart in beside them, And send them to the one I love Give me love"	0.617831883
"Dick Manning based on Dance Of The Hours, A. Ponchielli , Dick Manning - (She'll never love you) Like I Do"	She may kiss you like I do She may hold you like I do But she'll nev er never nev er She will never never love you like I do She may whis per you're her on ly That with out you she is lone ly But she'll nev er never nev er She will never never loveyou like I do She may sigh you may fall Then she'll never be at home when you call Can't you tell by her smile She just wants your heart to play with for awhile Take it slow take it slow Don't you know don't you know She may kiss you like I do She may hold you like I do But she'll nev er never nev er she will never never love you like I do	0.617383816
"Dick Manning, Al Hoffman - Hot Diggity"	"Hot diggity dog ziggity boom! What you do to me! It's so new to me what you do to me, hot diggity, dog aiggity boom! What you do to me! When you're holding me tight! Never dreamed anybody could kiss thataway, Bring me bliss thataway, With a kiss thataway. What a wonderful feeling to feel thataway! Tell me where have you been all amy life? Oh! How my future will shine from the moment you're mine!"	0.606449857
"Dick Manning, Al Hoffman - Mi Casa, Su Casa"	"Mi casa, su casa, My house is your house. Welcome to my hacienda Mi casa, su casa, My home is your home, I'll give you love, warm and tender. My house is nothing more than windows and a door, And a roof that will keep out the rain. The day you say your mine, my humble house will shine, Just like a castle in Spain. Mi casa, su casa, My house is your house. Let's plan the future to gether. Tell me, Oh, tell me that your heart is my heart and I will love you forever."	0.795006466
Dick Reynolds & Jack Rhodes - Silver Threads And Golden Needles	"I don't want your lonely mansion, With a tear in ev'ry room All I want's the love you promised beneath the halo'd moon But you think I should be happy with your money and your name And hide myself in sorrow, while you play your cheatin' game Silver Threads And Golden Needles cannot mend this heart of mine And I dare not drown my sorrow in the warm glow of your wine But you think I should be happy with your money and your name SILAnd hide myself in sorrow, While you play your cheatin' game Silver mendthis heart of"	0.664447078
"Dick Robertson, James Cavanagh, Frank Weldon - A Little On The Lonely Side"	I'm a little on the lonely a little on the lonely side I keep thinking of you only and wishing you were by my side you know my dear when you're not here there's noone to romance with so if I'm seen with someone else its just someone to dance with evry letter that you send me I read a dozen times or more any wonder that I love you more and more oh how I miss your tender kiss and long to hold you tight I'm a little on the lonely side	0.722005648
"Dick Robertson, Nelson Cogane, Sammy Mysels - We Three (My Echo, My Shadow and Me)"	"We three we're all alone living in a memory my echo my shadow and me we three we're not a crowd we're not even company my echo my shadow and me what good is the moonlight the silvery moonlight that shines above? I walk with my shadow I talk with my echo but where is the one I love? we three we'll wait for you even till eternity my echo my shadow and me we me,"	0.781606743
"Dick Thomas, Ray Freedman - Sioux City Sue"	"I drove a herd of cattle down from old Nebraska way. That's how I come to be in the state ofI o way I met a girl in Ioway; Her eyes were big and blue, I asked her what her name was; She said ""SIOUXCITY SUE'. SIOUX CITY SUE SIOUX CITY SUE, Your hair is red, your eyes are blue, I'd swap my horse and dog for you. SIOUX CITY SUE, SIOUX CITY SUE, There ain't no gal as true as my sweet SIOUX CITY SUE. I SUE."	0.683778441
Dickie Betts - Blue Sky	"Walk alongthe river, sweet lullabyIt just keepon flowin' it don't worry 'bout whereit's go�?ins no,, noDon't fly Mister Bluebird I'm just walkin' downthe road,Early mornin sunshinetell me allI needto know,know. You're myblue skyyou're my sunny dayLord, you know it makesme highwhen you tuen your lovemy way.Turn your lovemy way, yeah."	0.699570935
Dicky Lee - She thinks I still care	"Just because I ask a friend about her Just because I spoke her name somewhere just because I saw her then went all to piec es she thinks I still care, but if she's happy thinkin I still miss her then let that silly notion bring her cheer ow could she ever be so foolish Oh where would she get such an idea? Just because I haunt the same old pla ces where the memry of her lingers evry where just be just because I saw her then went all to piec es she thinks I still care."	0.680020658
"Dimitri Tiomkin, Ned Washington - High noon"	Do not forsakeme oh my darlin on this our wedding day do not forsake me oh my darlin wait wait along I do not know what fate awaits me I only know I must be brave and I must face a man who hates me or lie a coward a craven coward or lie a cowardin my grave he made a vow while in state prison vowed it would be my life or his an Im not afraid of death but oh what would I do if you leave me? do not forsake me oh my darlin although my love is true and tried do not forsake me oh my darlin although I'm grievin dont think of leavin now that I need you by my side wait along wait along wait along wait	0.191747601
"Dimitri Tiomkin, Ned Washington - The High And The Mighty"	"I was high and mighty, How I laughed at love And the stars above, Then you came like a gentle flame And helped me to find my way! I was high and mighty And I told my heart Where to stop and start, Now I find that I was blind, I'm learning it day by day! Love can change things, Rearrange things, Oh, what strange things love can do! I'm not high and mighty But I have what's worth All the gold on earth, I have you and I give my heart Forever and ever to you, you, you!"	0.772185974
"Dimitri Tiomkin, New Washington - Wild Is The Wind"	"Love me, love me say you do. Let me fluy away with you, for my love is like the wind and wild is the wind! ive me more than one caress; satisfy this hungriness. Let the wind blow through your heart, for wild is the wind! You touch me; I hear the sound of mandolins. You kiss me, and with that kiss the world begins. You're spring to me, all things to me. You're life itself! Like a leaf clings to a tree, oh, my darling cling to me, for we're creatures of the wind and wild is the wind, the wind. Wild is my love for you."	0.723692568
"Dimitri Tiomkin, Paul Francis Webster - Friendly Persuasion"	Thee I love more than the meadows so green and still more than the mulberries on the hill more than the buds on the may apple tree i love thee arms have I strong as the oak for this occasion lips have I to kiss thee too in friendly persuasion thee is mine though I dont know many words of praise thee pleasure me in a hundred ways so put on your bonnet your cape and your glove and come with me for thee I love and come with me for thee I love oh come with me for thee I love	0.781500163
"Dimitri Tiomkin, Paul Francis Webster - The Green Leaves Of Summer"	"A time to be reapin', a time to be sowin', the green leaves of summer are callin' me home. It was good to be young then, in the season of plenty, when the catfish were jumpin', as high as the sky. A time just for plantin', a time just for ploughin', a time to be courtin' a girl of your own. 'Twas so good to be young then, to be close to the earth, and to stand by your wife at the moment of birth A home. 'Twas so good to be young then, to be close to the earth, now the green leaves of summer are callin' me home."	0.800730402
"Dimitri Tiomkin, Paul Webster - My Rifle, My Pony, And Me"	"Purple skies in the canyons, That's where I long to be, With my three good companions, Just my rifle, pony and me. Gonna hang my sombrero, On the limb of a tree, Comin' home sweetheart darlin', Just my rifle pony and me. Whippoorwill in the willow, Sings a sweet melody, Ridin' to Amarillo, Just my rifle, pony and me. No more cows to be ropin', No more strays will I see. 'Round the bend she'll be waitin' For my rifle pony and me. For my rifle pony and me."	0.746211698
"Dimitrios Katrivanos, (English words) Christopher Hassal - The story of Tina"	The story of Tina began in the springtime when Tina was sweet seventeen The boy said he lov'd her and she gave a promise the truest that ever has been And then came the wedding one morning in May And still they are sweethearts though years roll away The story of Tina is love's grand adventure as sweet as a love song can be The story of Tina and me.	0.716779153
"Dino Fekaris, Freddie Perren - I Will Survive"	"First I was afraid I was petrified kept thinkin' I could never live without you by my side but then I spent so many nights thinkin' how you did me wrong, and I grew strong and I learned how to get along, And so you're back from outer space I just walked in to find you here with that sad look upon your face I should have changed that stupid look I should have made you leave your key if I'd yet known for just one second you'd be back to bother me, Go on now lay down and die? Oh no not I I will survive for as long as I know how to love I know I'll stay alive I've got all my life to live, I've got all my love to give and I'll survive I will survive Hey! Hey! It took"	0.186056857
Dire Straits - Brothers in arms	These mist coved Mountains Are home to me now But my home is the low lands And always wil be Some day you will return to Your valleys and your farms And You'll no longer burn to be brothers in arms Ther's so many different worlds So many different suns And we have just one world but we live on different ones	0.54265556
"Dizzy Gillespie, Jon Hendricks - A Night In Tunisia"	"The moon is the same moon above you, Aglow with its cool evening light. But shining at night in Tunisia, Never does it shine so bright. The stars are aglow in the heavens But only the wise understand That shining at night in Tunisia They guide you through the desert sand. Words fail to tell a tale too exotic to be told. Each night's a deeper night in a world ages old. The cares of the day seem to vanish. The ending of day brings release. Each wonderful night in Tunisia where the nights are filled with peace."	0.743228779
"Django Reinhardt, Spencer Williams - Nuages"	It's the bluest kind of blues my baby sings. It's the newest kind of blues my baby sings. It's the kind that makes you sigh. It's the kind that makes you cry. Doing something to my poor heart like a lullaby. It's the bluest kind of blues my baby sings. It's the truest kind of blues my baby brings. Always on my mind a wake. or a sleeping. It's the bluest kind of blues my baby sings.	0.288071038
Doc Pomus & Mort Shuman - A Mess Of Blues	"I just got your let- ter, ba- by; a- too bad you can't come home. I 'ry swear I'm go- in' cra- zy, sit- tin' here all a- lone. Since you're gone I got a mess of blues. I ain't Whoops, there goes a tear- drop, roll- in' down my face. If you cry when you're in love, it sure ain't no dis- grace. I got- ta get my- self to- geth- er, be- fore I lose my mind. I'm gon- na catch the next train go- in', and leave my blues be- hind. Since you're gone I got a mess of blues."	0.319962901
Doc Pomus & Mort Shuman - A Teenager in Love	"Each time we have a quarrel it almost breaks my heart, 'Cause I am so afraid that we will have to part. Each night I ask the stars up above: Why must I be a teenager in love? I cried a tear for nobody but you. I'll be a lonely one if you should say we're through. If you want to make me cry, that won't be so hard to do. And if you should say goodbye, I'll still go on loving you. Each night I ask the stars up above Why must I be a teenager in love, in love? in love?"	0.832486837
Doc Pomus & Mort Shuman - Can't Get Used To Losing You	"Guess there's no use in hangin' 'round. Guess I'll get dressed and do the town. CouldI'll find some crowded avenue. Though it will be empty without you. Can't get used to losing you, no matter what I try to do. Gonna live my whole life through loving you. loving you. Can't get used to losing you, no matter what I try to do. Gonna live my whole life through loving you."	0.674442365
Doc Pomus and Mort Shuman - Suspicion (Transcribed)	"Ev'ry time you kiss me I'm still not certain that you love me. Ev'ry time you hold me I'm still not certain that you care. Though you keep on saying you really, really, really love me, do you say the same words to someone else when I'm not there? Suspicion torments my heart. Suspi -cion keeps us a- part. Suspicion, why torture me? Ev'ry time you call me and tell me we should meet tomorrow, I can't help but think that you're meeting someone else tonight. Why should our romance just keep on causing me such sorrow? Why am I so doubtful whene- ver you are out of sight? Suspicion torments my heart. Suspicion keeps us a- part. Suspicion, why torture me? Darling if you love me, I beg you wait a little longer. Wait until I drive all these foolish fears out of my mind. Why can't our romance just keep on growing stronger? Maybe I'm suspicious cause true love is so hard to find. Suspicion torments my heart. Suspicion keeps us a- part. Suspicion, why torture me?"	0.412571886
"Doc Pomus, Jerry Leiber, Mike Stoller - She's Not You"	"Her hair is soft and her eyes are, oh, so blue she's all the things a girl should be but she's not you she knows just how to make me laugh when I feel blue she's evrythin a man could wait but she's not you and when were dancing it almost feels the same I've got to stop myself from whisp' ring your name she even kisses me like you used to do and it's just breaking my heart cause shes not you her hair is you"	0.720785785
"Doc Pomus, Mort Shuman - Save the Last Dance for Me"	You can dance ev ery dance with the guy who gave you the eye let him hold you tight. You can smile ev ery smile for the man who held your hand 'neath the pale moon light. But don't for get who's tak ing you home and in whose arms you're gon na be. So dar lin' save the last dance for me. Oh I know that the mu sic is fine like spark ling wi ne go and have your fun. Laugh and sing but wh ile we're a part don't give your heart t o an y one. But don't for get who's tak ing you home and in whose arms you're gon na be. So dar lin' save the last dance for me. Ba by don't you know I love you so? Can't you feel it when we touch? I will ne ver ne ver let you g o. I love you oh so much. You can dance go and car ry on 'til the night is gone and it's time to go. If he asks if you're all a lone can he take you home you must tell him no. 'Cause don't for get who's tak ing you home and in whose arms you're gon na be. So dar lin' save the last dance for me.	0.792030903
"Doc Pomus, Mort Shuman - Surrender"	"When we kiss my heart's on fire burning with a strange desire and I know each time I kis you that your heart's on fire too so my darling please surrender all your love so warm and tender let me hold you in my arms dear while the moon shines bright above all the stars will tell the story of our love and all its glory let us take this night of magic and make it a night of love wont you please surrender to me your lips, your arms your heart dear be mine for ever be mine tonight night"	0.831884086
"Dok Stanford, Frank Sinatra, Henry Sanicola - Mistletoe And Holly"	"Oh, by gosh by golly, it's time for mistletoe and holly, tastey pheasants, Christmas presents, countrysides covered with snow. Oh, by gosh, by jingle, ti's time for carols and Kris Kringle, overeating, merry greetings from relatives you don't know. Then comes that big night, giving the tree the trim. You'll hear voices by starlight singing a Yultide hymn., Oh, by gosh, by golly, it's time for mistletoe and holly, fancy ties and granny's pies an' folks stealin' a kiss or two as they whisper, Merry Christmas to you"	0.64746002
Dolly Parton - Coat Of Many Colors	"Back through the years I go wandring once again Back to the seasons of my youth I recall a box of rags that someone gave us, and how my mama put the rags to use There were rags of many colours but evry piece was small and I didnt have a coat and it was way down in the fall Mama sewed the rags to gether sewing evry piece with love she made my coat of many colours that I was so proud of. My coat of many colours that my mama made for me made only from rags but I wore it so proudly Although we had no moneyI was rich as I could be in my coat of many colours my mama made for me Mama made for me she made for me."	0.806909801
Dolores O'Riordan - Zombie	"Another head hangs lowly, child is slowly taken. And the vi'lence caused such silence, who are we mistaken? But you see, it's not me, it's not my family. In your head, in your head they are fighting with their tanks, and their bombs and their bombs and their guns. In your head, in your head they are crying, in your head, in your head, zombie, zombie, zombie, hey, hey. What's in your head, in your head, zombie, zombie, zombie? Hey, hey, hey, oh, doo, doo, doo, doo, doo, doo, doo, doo, doo, doo, doo, doo, doo, doo, doo, doo; oh, oh, oh, oh, oh, oh, hey, oh, ya, ya,"	0.434504761
"Domenico Modugno, Mitchell Parish - Ciao, ciao, bambino"	Ciao ciao bambino the rain is falling once more I kiss you and then goodbye Our love was just like a fairy story but all its glory must pass us by Are raindrops trembling upon your face dear or are they teardrops for/the love we knew ciao ciao bambino my heart is calling while rain is falling I cry with you	0.690999567
"Domenico Modugno, Mitchell Parish - Volare"	"Sometimes the world is a valley of heartaches and tears and in the hustle and bustle no sunshine appears. But you and I have our love always there to remind us, there is a way we can leave all the shadows behind us. Volare, oh, oh! Cantare, oh, oh, oh, oh! Let's fly way up to the clouds, away from the maddening crowds. We can sing in the glow of a star that I know of, where lovers enjoy peace of mind. Let us leave the confusion and all disillusion behind. Just like birds of a feather, a rainbow together we'll find. Volre, oh, oh! Cantare oh, oh, oh, oh! Your love has given me wings. Your love has given me wings. Your love has given me"	0.37153095
"Dominic John, Harold Cornelius, Howard Barnes - A Blossom Fell"	A blossom fell from off a tree it settled softly on the lips you turned to me the gypsies say and I know why a falling blossom only touches lips that lie A blossom fell and very soon I saw you kissing someone new beneath the moon I thought you loved me you said you loved me we plann'd together to dream for ever the dream has ended for true love died the night a blossom fell and touch'd two lips that lied. a blossom lied.	0.80159754
"Dominic John, Harold Fields, Howard Barnes, Peter Jack - The Echo Told Me a Lie"	"I asked the valley of e choes if she loves me loves me and thrilled inside as the hills replied she loves me loves me how could I guess from your sweet caress that the Echo told me a lie? we've had to part and it broke my heart for the Echo had told me a lie so through the valley I'll sing come back to love me love me and if the Echo can bring you back to love me love me I'll hold you then in my arms again and the hills will echo a sigh, and I'll know that the Echo never told me a lie"	0.860928552
Don Burch - You Cheated (Transcribed)	"You cheated, you lied, you said that you loved me. You cheated, you lied, you said that you want me. Oh, what can I do but just keep on loving you? Love i- s something you know nothing a- bout. Love i- s something you can't live without. So please try to love me, love me like I love you. Oh, Oh, O- h, please try to love me, love me like I love you. You cheated, you lied, you said that you want me. You cheated, you lied, you said that you loved me. Oh, what can I do? Oh, what can I do? Oh, what can I do?"	0.877939731
"Don Costa, Alan Bergman, Marilyn Bergman - Christmas Mem'ries"	"Singing carols, stringing popcorn, making footprints in the snow; mem'ries, Christmas mem'ries, they're the sweetest ones I know. Cookies baking in the kitchen, cards and ribbons ev'rywhere; frosty, Christmas memries float like snowflakes in the air. And oh the joy of waking Christmas mornings, the fam'ly round the tree. We had a way of making Christmas mornings as merry as can be, I close my eyes and see, shin ing fac es of all the children who now have children of their own. Funny, but come December, and I remember, ev'ry Christmas I've known."	0.687065466
Don Covay - Chain Of Fools	"Chain, chain, chain, chain, chain, chain, chain, chain, chain, Chain of fools. For five long years I thought you were my man, But I found out love, I'm just a link in your chain. You got me where you want me, I ain't nothin' but your fool, You treated me mean, You treated me cruel. Chain, chain, chain, Chain of fools. Every chain has got a weak link, I might be weak, child But I'll give you strength. You told me to leave you alone. My father said come on home. My doctor said take it easy, Oh, but your lovin' is much too strong, I'm added to your chain, chain, chain, chain, chain, chain, chain, chain, chain, chain of fools, One of these mornings the chain is gonna break, But up until then, yeah, I'm gonna take all I can take. Chain, chain, chain,"	0.734146988
"Don Everly, Phil Everly - Cathy's Clown"	"I want your lov in' more and more I want your kisses that's for sure I die each time I hear the sound They're saying Here he comes he's Cathy's clown You know you've got to stand tall you know a man can't I'm crawl cere and when you let her tell you lies and you let them pass you by you're not a man at all She don't want your lov in'any more she don't want your kiss es that's for sure why do you let her put you down and let them call you Cathy's clown? when you see me shed a I want your lov in' more and more I want your kiss es that's for sure I die each time I hear the sound they're saying ""here he comes he's Cathy's clown you're Cathy's clown you're Cathy's clown"""	0.72448013
"Don Felder, Don Henley and Glenn Frey. - Hotel California"	"Her On a dark desert highway she cool the wind in my hair, She warm a smell of of colity tas rising up through the air Up ahead in the distance I saw a shimmering light My head grew heavy and my sight grew dim I had to stop for the Night There she stood in the doorway I heard the mission bell ring he said And I was thinking to myself this could be heaven or this could be hell Then she lit up a candle and she showed me the way There were voices down the cordle ridor night I thought I heard them say Welcome to the hotel California Such a lovely place (such a lovely place) such a lovely face. There's Plenty of room at the Hotel California any time of year (any time of year ) you can find it here. Mirrors on the ceilings I was the pink champagne on ice and she said ""we are all to just the prisoners here the of our own device."" and in the master's the chambers ""we are they gathered for the feast. They stab it out with their steely knives but they just can't kill the beast."	0.747442066
Don Gardner - All I Want For Christmas Is My Two Front Teeth	"Ev'rybody stops and stares at me. These two teeth are gone as you can see. I don't know just who to blame for this catastrophe! But my one wish on Christmas Eve is as plain as it can be! All I want for Christmas is my two front teeth, my two front teeth, see my two front teeth! Gee, if I could only have my two front teeth, then I could wish you, ""Merry Christmas."" It seems so long since I could say, ""Sister Susie sitting on a thistle!"" Gosh oh gee, how happy I'd be, if I could only whistle All I want for Christmas is my two front teeth, my two front teeth, see my two front teeth. Gee, If I could only have my two front teeth, then I could wish you, ""Merry Christmas!"" I could wish you, ""Merry Christmas!"""	0.732638776
Don George - The Yellow Rose Of Texas	There's a yellow rose in Texas that I am going to see Nobody else could miss her not half as much as me she cried so when I left her It like to broke my heart and if I ever find her we never more will part she's the sweetest little rosebud that Texas ever knew her eyes are bright as diamonds they sparkle like the dew you may talk about your Clementine and sing of Rosalee but the yellow rose of Texas it the only girl for me Where the me.	0.419858583
Don Gibson - I Can't Stop Loving You	"Those happy hours that we once knew, Though long ago, they still make me blue. They say that time heals a broken heart. But time has stood still since we've been apart. I cant stop loving you, I've made up my mind to live in memories of the lonesome kind. I cant stop wanting you, It's useless to say; So I'll just live love my life in dreams of yesterday. Those happy"	0.696021509
"Don Gibson - Oh, Lonesome Me"	Evrybody's goin out and havin fun I'm just a fool for stayin home and havin none I can't get over how she set me free Oh lonesome me A me I'll bet she's not like me she's out and fancy free flirting with the boys with all her charms but I still love her so and brother don't you know I'd welcome her right back here in my arms Well there must be some way I can lose these lonesome blues for get about the past and find somebody new I've thought of evry thing from A to Z Oh lonesome me	0.689750941
Don Gibson - Sweet Dreams	Sweet dreams of you ev ry night I go through Why can't I for get you and start my life a new in stead of hav ing sweet dreams a bout you You don't love me it's plain I should know I'll nev er wear your ring I should hate you the whole night through in stead of hav ing sweet dreams a bout you stead of hav ing sweet dreams a bout you	0.785257537
Don Gibson - Too Soon To Know	"It's too soon to know if I can forget her. My heart's been broken in too many pieces And it's too soon to know. Time pases slow, Will I ever know if I can forget her and not let it show, But it's too soon to know. News travels fast when a love affair ends. People keep asking, ""What happened to them?"" But it's foo soon to know if I can forget her, My heart's been broken in too many pieces, And it's too soon to know"	0.613492384
Don Hunt - When the Wind Was Green	"Seasons fly past like birds on the wing. If there is winter there's bound to be spring. But I can't see how this can be. When the wind was green at the start of the spring, when the wind was green like a living thing, it was on my lips and its kiss was fair, you were there. When the Then came the fall and all of love came tumbling, stumbling down. Like leaves that lost to frost and found they were flying, crying in a brown wind, dying. But the winter's come and we both should know that the wind is white like the swirling snow. And we'll never see all the wonderful things to be seen when the wind is green."	0.552828204
