Title	Lyrics	Value
Lover (Remix)	We can leave the Christmas lights up 'til January This is our place we make the rules And there's a dazzling haze A mysterious way about you dear Have I known you 20 seconds or 20 years Can I go where you go Can we always be this close Forever and ever And ah take me out And take me home You're my my my my Lover We could light a bunch of candles and dance around the kitchen, baby Pictures of when we were young would hang on the wall We'll sit on the stoop, I'll sing love songs to you when we're eighty See I finally got you now, honey, I won't let you fall Can I go where you go Can we always be this close Forever and ever And ah take me out And take me home Forever and ever You're my my my my Lover Ladies and gentlemen will you please stand With every guitar string scar on my hand I take this magnetic force of a man To be my lover Look in my eyes they will tell you the truth The girl in my story has always been you I’d go down with the Titanic, it’s true for you Lover And you'll save all your dirtiest jokes for me And at every table I'll save you a seat Save you a seat Lover Can I go where you go Can I go where you go baby Can we always be this close Forever and ever And ah take me out And take me home(Forever and ever) Forever and ever You're my my my my Oh you're my my my my Darling you're my my my my Lover	1
Lover	We could leave the Christmas lights up ‘til January This is our place, we make the rules And there's a dazzling haze A mysterious way About you dear Have I known you twenty seconds Or twenty years?  Can I go where you go? Can we always be this close Forever and ever? And ah, take me out And take me home You're my, my, my, my Lover  We can let our friends crash in the living room This is our place, we make the call And I'm highly suspicious That everyone who sees you wants you I've loved you three summers now, honey But I want them all  Can I go where you go? Can we always be this close? Forever and ever And ah, take me out And take me home (forever and ever) You're my, my, my, my Lover  Ladies and gentlemen Will you please stand With every guitar string scar on my hand I take this magnetic force of a man To be my lover  My heart’s been borrowed And yours has been blue All’s well that ends well To end up with you Swear to be overdramatic and true To my lover  And you'll save all your dirtiest jokes for me And at every table I'll save you a seat, lover  Can I go where you go? And can we always be this close Forever and ever And ah, take me out And take me home (forever and ever) You're my my my my Oh, you're my my my my Darling, you're my my my my Lover	1
Loving Strangers	Loving strangers ×3 Ahah Loving strangers ×3 Ah  I’ve got a hole, oh in my pocket where all the money has gone I’ve got a whole lot of work to do with your heart Causeit’s so busy, mine’s not  Loving strangers ×3 Ahah Loving strangers ×3 Ah  It’s just the start of the winter And I’m all alone But I’ve got my eye right on you  Give me a coin And I'll take you to the moon Now give me a beer And I’ll kiss you so foolishly like you do when you lie, when you’re not in my thoughts like you do when you lie And I know it’s not my imagination  Loving strangers ×3 Ahah Loving strangers ×3 Ah  Loving strangers ×3 Nahnahnah Loving strangers ×3 Ahah... Ah... Ah...	1
Loving You Tonight	Lost in the day, in a way It's the same a the one before this And I wish I could say That's it's all black and white But it's grey, it's the same It's the same and I'm so tired But you are what I'm coming home to  Oh and I'm thinking abouta a red wine buzz and takin' it easy And I got you in my arms, takin' a break from crazy [01:37.05 [01:38.26 [01:42.61 [01:47.94 [01:52.84 [01:58.08 [01:59.29 And you are there on my heart, at the start Of my every morning and I can't deny By the end of the day that I'm running on empty But you make me full, steal my breath You're so unpredictable, that's what I'm coming home to  Oh I'm dreaming about a romance, slow dancing with you When I got you in arms, I don't care what we do Every day is just the in-between The hours separating you from me I know you'll be waiting, I know you'll be waiting	1
Loving You	la-la-la-la doot-doot la-la-la-la doot-doot la-la-la-la doot-doot-dootin la-la-la-la doot-doot la-la-la-la doot-doot la-la-la-la doot-doot-dootin  Loving you is easy cause your beautiful Making love with you is all I wanna do Loving you is more than just a dream come true And everything that I do, is out of loving you la-la-la-la-la la-la-la-la-la la-la-la-la-la-la-la doot-doot-dootin ohhhhh No one else can make me feel the colors that you bring Stay with me while we grow old and we will live each day in spring time cause loving you has made my life so beautiful And everyday of my life, is filled with loving you  Loving you I see your soul come shining through And everytime that we  I more in love with you la-la-la-la-la doot-doot la-la-la-la-la doot-doot la-la-la-la-la doot-doot-dootin la-la-la-la-la doot-doot la-la-la-la-la doot-doot la-la-la-la-la doot-doot-dootin No one else can make me feel the colors that you bring Stay with me while we grow old and we will live each day in spring time Cause loving you has made my life so beautiful and everyday of my life is filled with loving you Loving you I see your soul come shining through And everytime that we I more in love with you la-la-la-la-la la-la-la-la-la la-la-la-la-la-la-la  doot-doot-dootin ohhhhh	1
Low Key	Low key, low key you should really get to know me Low key, low key you should really get to know me Yeah, I know you've got some things that you could show me Low key, low key you should really get to know me I see you looking at my body very closely But there's a lot of things about me that you don't see You know we could take it fast or take it slowly We could fly out to Ibiza and get cosy All your friends are looking for you, They don't know where you're at 'Cause you left with me and slipped out the back Low key, low key you should really get to know me Low key, low key you should really get to know me Yeah, I know you've got some things that you could show me Low key, low key you should really get to know me Let's forget about our phones until the morning ('Till the morning) We can post up, no one gets to see our story (Oh no) I can take you places you ain't been before me Then, the rest I guess is self-explanatory All your friends are looking for you, They don't know where you're at 'Cause you left with me and slipped out the back Low key, low key you should really get to know me(get to know me) Low key, low key you should really get to know me Yeah, I know you've got some things that you could show me Low key, low key you should really get to know me La, la-la, la-la, la La-la-la-la, la La-la, la-la, la La-la-la-la La, la-la, la-la, la (Uh-huh) La-la-la-la, la La-la, la-la, la La-la-la-la Yeah I see you watching, You been plotting on me, low key, yeah (Low key) I put this ice up on your neck and freeze your body, yeah I've been known to be giving Get it, then I spend it Invent a new wave, then I re-invent it Baguettes on your wrist now, can't be acting timid (Woo) Pick you in the Mexico, ain't nobody rented Throw me that ally, I'ma dunk and win it I ain't looking for love but it's been a minute Serve it to me on a plate, I'ma come and get it You love it, I like it, it's lit Low key, low key you should really get to know me Low key, low key you should really get to know me Yeah, I know you've got some things that you could show me Low key, low key you should really get to know me(Really get to know me) La, la-la, la-la, la La-la-la-la, la La-la, la-la, la La-la-la-la La, la-la, la-la, la La-la-la-la, la La-la, la-la, la La-la-la-la	1
Low	Shawty had them Apple Bottom Jeans  Boots with the fur With the fur  The whole club was lookin at her  She hit the flo She hit the flo  Next thing you know  Shawty got low low low low low low low low Them baggy sweat pants   And the Reeboks with the straps With the straps She turned around and gave that big booty a smack Ayy She hit the flo She hit the flo Next thing you know Shawty got low low low low low low low low  I ain't never seen nuthin that'll make me go' this crazy all night spendin my dough Had a million dollar vibe and a bottle to go Dem birthday cakes' they stole the show  So ***ual' she was flexible  Professional' drinkin X and ooo Hold up wait a minute' do i see what I think I Did I think I seen shorty get low Whoa Ain't the same when it's up that close Make it rain' I'm makin it snow Work the pole' I got the bank roll Imma say that I prefer them no clothes I'm into that' I love women exposed She threw it back at me' I gave her more Cash ain't a problem' I know where it goes She had them  Apple Bottom Jeans Jeans Boots with the fur With the fur The whole club was lookin at her  She hit the flo She hit the flo Next thing you know Shawty got low low low low low low low low  Them baggy sweat pants  And the Reeboks with the straps With the straps She turned around and gave that big booty a smack  She hit the flo She hit the flo Next thing you know  Shawty got low low low low low low low low   Hey Shawty what I gotta do to get you home My jeans full of gwap And they ready for Shones Cadillacs Maybachs for the ***y grown  Patrone on the rocks that'll make you moan One stack （come on） Two stacks （come on） Three stacks （come on' now that's three grand） What you think I'm playin baby girl I'm the man' I'll bend the rubber bands That's what I told her' her legs on my shoulder I knew it was ova' that Henny and Cola Got me like a Soldier She ready for Rover' I couldn't control her So lucky oo me' I was just like a clover Shorty was hot like a toaster Sorry but I had to fold her'  Like a pornography poster  She showed her Apple Bottom Jeans Jeans   Boots with the fur With the fur  The whole club was lookin at her  She hit the flo She hit the flo Next thing you know  Shawty got low low low low low low low low Them baggy sweat pants  And the Reeboks with the straps With the straps She turned around and gave that big booty a smack Ayy  She hit the flo She hit the flo Next thing you know  Shawty got low low low low low low low low Whoa   Shawty Yea she was worth the money  Lil mama took my cash'  and I ain't want it back'  The way she bit that rag'  got her them paper stacks'  Tattoo of bubba cray'  I had to handle that'  I was on it' ***y woman' let me shownin They be want it two in the mornin I'm zonin in them rosay bottles foamin  She wouldn't stop' made it drop Shorty did that pop and lock' Had to break her off that gwap Gah it was fly just like my glock  Apple Bottom Jeans  Boots with the fur  The whole club was  She hit the flo She hit the flo Next thing you know Shawty got low low low low low low low low  Them baggy sweat pants  And the Reeboks with the straps  She turned around and gave that big booty a smack  She hit the flo  Next thing you know  Shawty got low low low low low low low low  C'mon	1
lowkey	 Wonder what I’ll do when the cops come through and the whiskey’s run out coz I’ve been lookin at you since half past 2, wanna take this downtown? This liquid courage got me way too honest Put your phone on vibrate, let’s catch a vibe babe while the sun’s down  Hush now, I know we’re a little too ****** up to stay still, love Be as quiet as you can cause if anyone sees they’ll just blow **** up I don’t gotta know if you’re taken I’ll just letcha know bedroom’s vacant No one’s gotta know, just us and the moon ’til the sun starts wakin—  Up’s the only direction I see… As long as we keep this  Low low low low low low low low key You ain’t even gotta lo lo lo lo lo lo lo love me Us in a king size, keep it a secret Say I’m your queen, I don’t wanna leave this low low low low low low low key  Wizard with words, tellin’ me my energy’s so bewitching So I’ll go first, there’s an open bar, let’s close this distance O-o-o-o-oh my, don’t make me have to spell it a-a-a-a-all night  I don’t really give a **** ‘bout all the “he said, she said” ******** So pick your poison love, let’s go somewhere a little more exclusive Take a shot, take a chance, take my hand boy Tension so intense like an asteroid Be discreet, gotta dodge all the tabloids  Let’s not think too much, there ain’t no problems So long as we keep this  Low low low low low low low low key You ain’t even gotta lo lo lo lo lo lo lo love me Us in a king size, keep it a secret Say I’m your queen, I don’t wanna leave this low low low low low low low key	1
Lucky Strike	You're such a motivator, I gotta get you where So sick of saying yes sir, yes sir You're such an instigator, you wanna play the game Take it or leave it, that's her, that's her And I can't wait another minute I can't take the look she's giving Your body rocking, keep me up all night One in a million My lucky strike Got me so high, and then she dropped me But she got me, she got me, she got me bad Took me inside and then she rocked me She keeps me up all night, this is what it sounds like Oh oh oh my lucky strike Oh oh oh my lucky strike Your body rocking, keep me up all night One in a million, my lucky strike Stuck in an elevator, she take me to the sky And I don't wanna go down, go down She said i'll feel you later, go ahead and fantasize She make me want her right now right now And I can't wait another minute I can't take the look she's giving Your body rocking, keep me up all night One in a million My lucky strike Got me so high, and then she dropped me But she got me, she got me, she got me bad Took me inside and then she rocked me She keep me up all night, this is what it sounds like Oh oh oh my lucky strike Oh oh oh my lucky strike Your body rocking, keep me up all night One in a million, my lucky strike Hey, you're taking all my pain away You're shaking like an earthquake Hey, you're taking all my pain away You're shaking like an earthquake Got me so high, and then she dropped me But she got me, she got me, she got me bad Took me inside and then she rocked me She keep me up all night, this is what it sounds like Oh oh oh my lucky strike Oh oh oh my lucky strike Your body rocking, keep me up all night One in a million, my lucky strike My lucky strike, my lucky strike Your body rocking, keep me up all night One in a million	1
Lucky	You're that cherry on top The apple of my eye You have me at hello And I'll never say goodbye You are a diamond in the rough A needle in the hay The moon in my night The sun in my day And I don't know why I got so lucky Ooh lucky Ooh lucky Ooh lucky Ooh You are the cream of the crop The crackle and pop The icing on the cake The smile on my face You are the fish in the sea And the knees on the bees The flame in my fire stars in my sky I don't know why I got so lucky Ooh lucky Ooh lucky Ooh lucky Ooh lucky Ooh lucky Ooh lucky Ooh lucky Ooh I must have rolled one hell of the dice To have you walking into my life Lucky me Lucky me I'm lucky Ooh lucky Ooh lucky Ooh lucky me Ooh And I don't know why Honey I don't know why Me say I don't know why I got so lucky 	1
Mad About You	Hearts go racing for you Even when you don't want them to I want you baby And I know they want you too Captivating everything is what you do  From the moment I wake up  No way to make it stop How can it be I want you so desperately What others do You do it better You raise it up And I can't get enough There's no control I want it all  I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you  Take it in wear it out You know what it's all about I want you baby to shake me And move me so Don't take it easy, please me Don't you know  From the moment I wake up  No way to make it stop How can it be I want you so desperately What others do You do it better You raise it up And I can't get enough There's no control I want it all  I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you  You make me go Shoop shoop bang bang boom boom Like doo wop bing bing on and on Shoop shoop bang bang boom boom Like doo wop bing bing  You make me go Shoop shoop bang bang boom boom Like doo wop bing bing on and on Shoop shoop bang bang boomerang Like doo wop bing bing  You make me go Shoop shoop bang bang boom boom Like doo wop bing bing on and on Shoop shoop bang bang zoomerang Like doo wop bing bing  You make me go  I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you I'm mad mad m-m-mad I'm mad about you 	1
Mad at Disney	I'm mad at Disney, Disney They tricked me, tricked me Had me wishing on a shooting star But now I'm twenty something I still know nothing About who I am or what I'm not So call me a pessimist But I don't believe in it Finding a true love's kiss is bullshɪt 'Cause I felt sad love I felt bad love Sometimes happy love Turns into giving up I felt hurt love About the word love What the hell is love supposed to feel like What the hell is love, what the hell is love What the hell is love supposed to feel like My fairy grandma warned me Cinderella's story Only ended in a bad divorce The prince ain't sleeping when he Takes his sleeping beauty To the motel on his snow white horse So call me a pessimist But I don't believe in it Finding a true love's kiss is bullshɪt 'Cause I felt sad love I felt bad love Sometimes happy love Turns into giving up I felt hurt love By the word love What the hell is love supposed to feel like What the hell is love, what the hell is love What the hell is love supposed to feel like What the hell is love, what the hell is love What the hell is love supposed to feel like I'm mad at Disney, Disney They tricked me, tricked me No more wishing on a shooting star	1
Magic	Baby who was I before I met you Honestly I'm too scared to look back Like a wildfire deep inside got turned loose You're the only one who made me feel that Now the sun is setting Let it take you baby Take every drop of you and drink you in Now I know you put the magic in my bones Now I know you put the magic in my bones You put the magic in my bones You put the magic in my bones  Now when I look at you, I can't move I'm dreaming I wanna keep this moment froze in time Nothing you can do to undo those three words It's enough to bring a dead heart back to life Now I know you put the magic in my bones Now I know you put the magic in my bones You put the magic in my bones You put the magic in my bones Now I know you put the magic in my bones	1
Magical	I don't know what you do but I'm feeling every move Oh its physical It’s magical The way you make me groove really got me so confused I’m hysterical It’s criminal  So when the night Has come to life The lights are turning off I’m dancing till The morning comes I’m gonna shake it off  I don't know what you do but I'm feeling every move Oh its physical I’m chasing something magical with you Oh oh oh oh oh oh oh oh Oh oh I’m chasing something magical with you Oh oh oh oh oh oh oh oh Oh oh I’m chasing something magical with you  I’m chasing something magical with you Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh I’m chasing something magical with you  I don’t know what it is but you got me in a bliss Oh its physical It’s magical I’m higher than before makes me want you even more I’m hysterical It’s criminal So when the night Has come to life The lights are turning off I’m dancing till The morning comes I’m gonna shake it off  I don't know what you do but I'm feeling every move Oh its physical I’m chasing something magical with you Oh oh oh oh oh oh oh oh Oh oh I’m chasing something magical with you Oh oh oh oh oh oh oh oh Oh oh I’m chasing something magical with you  I’m chasing something magical with you Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh I’m chasing something magical with you	1
Mailbox	D-A-W, boy  I already know what they want from me If it ain't a favor it's my company Y'all the same shit, I'm another breed I'ma help myself and my family, yeah, yeah all the pics I posted on the gram I was on rodeo popping hella bands They ask me how you do that, how you got it down? My party self-made, don't you understand?  This shit used to be fairytale-talk But now I got a lotta checks in my mailbox Boy, your girl says she love my alpha male talk And I'ma ship my mixtape to her mailbox, yuh  Self-made, self-paid, all I do is upgrade Work, work, work, work, I can't get enough cake Took the benzo to the dealer and I got my upgrade Mailbox full of checks, need to mention upstate Self-made, self-paid, all I do is upgrade Work, work, work, work, I can't get enough cake Took the benzo to the dealer and I got my upgrade Mailbox full of checks, need to mention upstate  I was told I wouldn't ever make it big But **** a status and those  in the clique I found a quiet place where I could talk my shit And I spoke to existence how I wanna live I look at my phone and it's Phonies hit me up and I don't reply Some of y'all are looking very clout-deprived Well it's a cloudy day, thanks for stopping by  This shit used to be fairytale-talk But now I got a lotta checks in my mailbox Boy, your girl says she love my alpha male talk And I'ma ship my mixtape to her mailbox, yuh  Self-made, self-paid, all I do is upgrade Work, work, work, work, I can't get enough cake Took the benzo to the dealer and I got my upgrade Mailbox full of checks, need to mention upstate Self-made, self-paid, all I do is upgrade Work, work, work, work, I can't get enough cake Took the benzo to the dealer and I got my upgrade Mailbox full of checks, need to mention upstate  All this drip I got was made in Italy I went from the mud to the luxury I could never do none of this shit for free 'Cause who was gonna cover all this property? I'm a storyteller with a lotta bars Told your wifey stories in one of my cars Some shit ain't forever, yeah, that's kinda hard If my babe was a body I'm a bodyguard  This shit used to be fairytale-talk But now I got a lotta checks in my mailbox Boy, your girl says she love my alpha male talk And I'ma ship my mixtape to her mailbox, yuh  Self-made, self-paid, all I do is upgrade Work, work, work, work, I can't get enough cake Took the benzo to the dealer and I got my upgrade Mailbox full of checks, need to mention upstate Self-made, self-paid, all I do is upgrade Work, work, work, work, I can't get enough cake Took the benzo to the dealer and I got my upgrade Mailbox full of checks, need to mention upstate	1
Make A Shadow	Wide awake, wide awake It all gets so hard Wide awake, wide awake It all gets so hard Would you take my hand and make a shadow? Would you take my hand and make a shadow? A little, I want to be a kid again Little, don't tell me this is home Ay! Only only in the only only in the in the shadows Ay! Only only in the only only in the in the shadows My heart is fire My heart is young Ay! Only only in the only only in the in the shadows Run away, run away Let's sleep tomorrow Run away, run away Let's sleep tomorrow oh Where the city floats we'll build our castle Where the city floats we'll build our castle A little, I want to be a kid again Little, don't tell me this is home Ay! Only only in the only only in the in the shadows Ay! Only only in the only only in the in the shadows My heart is fire My heart is young Ay! Only only in the only only in the in the shadows We gotta wait inside the shadow Don't get old, don't get old We gotta wait inside the shadow Don't get old, don't get old We gotta wait inside the shadow Don't get old, don't get old We gotta wait inside the shadow Don't get old, don't get old Ay! Only only in the only only in the in the shadows Ay! Only only in the only only in the in the shadows My heart is fire My heart is young Ay! Only only in the only only in the in the shadows	1
Make Believe	"Let's leave our worries behind. Open our minds, step outside. The days brand new. Moon turns to the sun and says ""Take their dreams, run ahead, this worlds for you"" So take my hand and, just come along with me. We've got no where to be. Just don't think twice, and put your mind at ease. Let's play make believe. Let's play make believe.  Let's pretend we're king and queen. Cross the earth and sail the seas. For ever wrong. Build our castle in the sand. Wont worry if the tide comes in. Your hearts my home. So take my hand and, just come along with me. We've got no where to be. Just don't think twice, and put your mind at ease. Let's play make believe, let's play make believe.  Standing still, traveling fast. Not sure how long this will last. But it's alright. We've been to Beijing and back. And endings fine as long as that. Your by my side. So take my hand and, just spend your life with me. It's our destiny. Just don't think twice. And forever we will be Together you and me, let's play make believe.  Just don't think twice, and put your mind at ease. Let's play make believe, let's play make believe. "	1
Make You Mine	I'mma blow your mind I'mma show how the world is with me I could show you mine I can show how the vibe is with me Take a bite of me, bit of me Give your best of me, best of me I just wanna be, wanna be Something in your mind Something on the side (hey!) Take, take a bite of me, bit of me Take the best of me, best of me I'll let you see, let you see We can go so high If you make you mine (If you make you mine) (If you make you mine) (If you make you mine) (If you make you mine) Take a bite of me, bit of me Give your best of me, best of me I just wanna be, wanna be Something in your mind Something on the side (hey!) I'm the only one I'm the one who's still be with you When everyone is gone 'Cause it's safe but I'm ****** up with you Take a bite of me, bit of me Give your best of me, best of me I just wanna be, wanna be Something in your mind Something on the side (hey!) Take, take a bite of me, bit of me Take the best of me, best of me I'll let you see, let you see We can go so high If you make you mine (If you make you mine) (If you make you mine) Take a bite of me, bit of me Give your best of me, best of me I just wanna be, wanna be Something in your mind Something on the side (hey!)	1
Malibu Nights	There's no reason, there's no rhyme I found myself blindsided by A feeling that I've never known I'm dealing with it on my own Phone is quiet, walls are bare I drink myself to sleep, who cares No one even has to know I'm dealing with it on my own I've got way too much time to be this hurt Somebody, help, it's getting worse What do you do with a broken heart? Once the light fades, everything is dark Way too much whiskey in my blood I feel my body giving up Can I hold on for another night? What do I do with all this time? Every thought's when it gets late Put me in a fragile state I wish I wasn't going home Dealing with it on my own I'm praying but it's not enough I'm done, I don't believe in love Learning how to let it go Dealing with it on my own I've got way too much time to be this hurt Somebody, help, it's getting worse What do you do with a broken heart? Once the light fades, everything is dark Way too much whiskey in my blood I feel my body giving up Can I hold on for another night? What do I do with all this time, yeah? I drive circles Under street lights Nothing seems to clear my mind I can't forget if it's inside my head so I drive chasing Malibu nights Nothing seems to heal my mind I can't forget I've got way too much time to be this hurt Somebody, help, it's getting worse What do you do with a broken heart? Once the light fades, everything is dark Way too much whiskey in my blood I feel my body giving up Can I hold on for another night? What do I do with all this time, yeah? I drive circles Under street lights Nothing seems to clear my mind I can't forget if it's inside my head so I drive chasing Malibu nights Nothing seems to heal my mind I can't forget I drive chasing Malibu nights	1
Man on a Mission	Soles on my shoes are worn the knees on my jeans are torn Sweat coming through my shirt keep pushin' even though it hurts Chasing what I know it's true there's nothing that I would not do When everyone around me drops I'm never gonna ever stop I won't waste another minute no I won't I'm a man on a mission I'm a man on a mission I don't need no permission I'm a man on a mission take it up now take it up now I ain't waiting and wishing take it up now take it up now Oh I got that ambition take it up now take it up I'm a man on a mission When you look into my eyes you know you gonna see that fire If you're standing in my way it ain't gonna be your day Bleed until I own this dream build it like you've never seen Even at the mountain top I'm never gonna ever stop I won't wait another minute no I won't I'm a man on a mission I'm a man on a mission I don't need no permission I'm a man on a mission take it up now take it up now I ain't waiting and wishing take it up now take it up now Oh I got that ambition take it up now take it up I'm a man on a mission I won't wait another minute no I won't I won't wait another minute no I won't I won't wait another minute no I won't whoa I won't wait another minute no I won't I won't wait another minute no I won't I'm a man on a mission I'm a man on a mission I don't need no permission I'm a man on a mission take it up now take it up now I ain't waiting and wishing take it up now take it up now Oh I got that ambition take it up now take it up I'm a man on a mission Take it up now take it up Take it up now take it up Take it up now take it up I'm a man on a mission Take it up now take it up Take it up now take it up Take it up now take it up I'm a man on a mission	1
Maniac	Maniac You were with your friends partying When the alcohol kicked in Said you wanted me dead So, you showed up at my home, all alone With a shovel and a rose, do you think I'm a joke? 'Cause people like you always want back what they can't have But I'm past that and you know that So you should turn back to your rat pack tellin' them trash Tell all of your friends that I'm crazy and drive you mad That I'm such a stalker, a watcher, a psychopath Then tell them you hate me and dated me just for laughs So, why do you call me and tell me you want me back? You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) You just went too far At your car, calling me crying in the dark Now you're breaking my heart So, I show up at your place right away Wipe the tears off of your face While you beg me to stay Well, people like you always want back what they can't have But I'm past that and you know that So you should turn back to your outback tellin' them trash Tell all of your friends that I'm crazy and drive you mad That I'm such a stalker, a watcher, a psychopath Then tell them you hate me and dated me just for laughs So, why do you call me and tell me you want me back? You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) Psychopathic, don't be so dramatic We had magic, but you made it tragic Now you're manic, honestly I've had it Listen to yourself, think you need to get some help Tell all of your friends that I'm crazy and drive you mad That I'm such a stalker, a watcher, a psychopath Then tell them you hate me and dated me just for laughs So, why do you call me and tell me you want me back? You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm) You maniac (Maniac, some may say that I'm)	1
Maps	I miss the taste of a sweeter life I miss the conversation I'm searching for a song tonight I'm changing all of the stations I like to think that we had it all We drew a map to a better place But on that road I took a fall Oh baby why did you run away? I was there for you when your darkest times I was there for you when your darkest nights But I wonder where were you? When I was at my worst Down on my knees And you said you had my back So I wonder where were you? When all the roads you took came back to me Now I'm following the map that leads to you The map that leads to you There's nothing I can do The map that leads to you I hear your voice in my sleep at night Hard to resist temptation 'Cause something strange has come over me Now I just can't get over you No, I just can't get over you I was there for you In your darkest times I was there for you In your darkest nights But I wonder where were you? When I was at my worst Down on my knees And you said you had my back So I wonder where were you? When all the roads you took came back to me So I'm following the map that leads to you The map that leads to you There's nothing I can do The map that leads to you Oh to you The map that leads to you There's nothing I can do The map that leads to you But I wonder where were you? When I was at my worst Down on my knees And you said you had my back So I wonder where were you? When all the roads you took came back to me So I'm following the map that leads to you	1
Me and My Broken Heart	All I need's a little love in my life All I need's a little love in the dark A little but I'm hoping it might kick start Me and my broken heart I need a little loving tonight Hold me so I'm not falling apart A little but I'm hoping it might kick start Me and my broken heart Yeah Shot gun, aimed at my heart, you got one Tear me apart and then some How do we call this love I try to run away but your eyes Tell me to stay oh why-y Why do we call this love It seems like we've been losing control Somebody tell me I'm not alone When I say All I need's a little love in my life All I need's a little love in the dark A little but I'm hoping it might kick start Me and my broken heart I need a little loving tonight Hold me so I'm not falling apart A little but I'm hoping it might kick start Me and my broken heart Maybe some part of you just hates me You pick me up and play me How do we call this love? One time tell me you need me tonight To make it easy, you lie And say it's all for love It seems like we've been losing control Somebody tell me I'm not alone When I say All I need's a little love in my life All I need's a little love in the dark A little but I'm hoping it might kick start Me and my broken heart I need a little loving tonight Hold me so I'm not falling apart A little but I'm hoping it might kick start Me and my broken heart Me and my broken heart Me and my broken Yeah, yeah, yeah It's just me It's just me It's just me Me and my broken heart All I need's a little love in my life All I need's a little love in the dark A little but I'm hoping it might kick start Me and my broken heart I need a little loving tonight Hold me so I'm not falling apart A little but I'm hoping it might kick start Me and my broken heart	1
ME! (Live From Paris)	 I promise that you'll never find another like me  I know that I'm a handful baby uh  I know I never think before I jump  And you're the kind of guy the ladies want  And there's a lot of cool chicks out there  I know that I went psycho on the phone  I never leave well enough alone  And trouble's gonna follow where I go  And there's a lot of cool chicks out there  But one of these things is not like the others  Like a rainbow with all of the colors  Baby doll when it comes to a lover  I promise that you'll never find another like  Me ooh  I'm the only one of me  Baby that's the fun of me  Me ooh  You're the only one of you  Baby that's the fun of you  And I promise that nobody's gonna love you like me  I know I tend to make it about me  I know you never get just what you see  But I will never bore you baby  And there's a lot of lame guys out there  And when we had that fight out in the rain  You ran after me and called my name  I never want to see you walk away  And there's a lot of lame guys out there  'Cause one of these things is not like the others  Living in winter I am your summer  Baby doll when it comes to a lover  I promise that you'll never find another like  Me ooh  I'm the only one of me  Let me keep you company  Me ooh  You're the only one of you  Baby that's the fun of you  And I promise that nobody's gonna love you like me  Hey kids  Spelling is fun  Girl there ain't no 'I' in team  But you know there is a 'Me'  Strike the band up 1 2 3  I promise that you'll never find another like me  Girl there ain't no 'I' in team  But you know there is a 'Me'  And you can't spell awesome without me  I promise that you'll never find another like  Me ooh  I'm the only one of me  Baby that's the fun of me  Me ooh  You're the only one of you  Baby that's the fun of you  And I promise that nobody's gonna love you like  Me  Girl there ain't no 'I' in team  Ooh  But you know there is a 'Me'  I'm the only one of me  Baby that's the fun of me  Me  Strike the band up 1 2 3  Ooh  You can't spell awesome without me  You're the only one of you  Baby that's the fun of you  And I promise that nobody's gonna love you like me	1
Mean	You, with your words like knives and swords and weapons that you use against me You, have knocked me off my feet again, got me feeling like a nothing You, with your voice like nails on a chalk board calling me out when I'm wounded. You, picking on the weaker man. You can take me down, with just one single blow But you don't know, what you don't know Some day, I'll be living in a big ole city And all you're ever gonna be is mean Some day, I'll be big enough so you can't hit me And all you're ever gonna be is mean, why you gotta be so mean? You, with your switching sides and your wildfire lies and your humiliation You, have pointed out my flaws again as if I don't already see them I walk with my head down tryna block you out, cause I'll never impress you I just wanna feel okay again I bet you got pushed around, somebody made you cold But the cycle ends right now, cause you can't lead me down that road And you don't know, what you don't know Some day, I'll be living in a big ole city And all you're ever gonna be is mean Some day, I'll be big enough so you can't hit me And all you're ever gonna be is mean, why you gotta be so mean? And I can see you years from now in a bar talking over a football game With that same big, loud opinion but nobody's listening Washed up and ranting about the same old bitter things Drunk and rumbling on about how I can't sing, but all you are is mean All you are is mean, and a liar, and pathetic, and alone in life, And mean, and mean, and mean, and mean But some day, I'll be living in a big ole city And all you're ever gonna be is mean. Yeah Some day, I'll be big enough so you can't hit me And all you're ever gonna be is mean, why you gotta be so mean? Some day, I'll be living in a big ole city And all you're ever gonna be is mean Some day, I'll be big enough so you can't hit me And all you're ever gonna be is mean, why you gotta be so mean?	1
